Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,RestaurantsTakeOut,BusinessParking,RestaurantsDelivery,WiFi,Caters,BikeParking,RestaurantsPriceRange,BusinessAcceptsCreditCards,OutdoorSeating,WheelchairAccessible,DogsAllowed,GoodForKids,NoiseLevel,Alcohol,HasTV,RestaurantsReservations,Ambience,RestaurantsGoodForGroups,GoodForMeal,RestaurantsAttire,RestaurantsTableService,HappyHour,BusinessAcceptsBitcoin,ByAppointmentOnly,BYOB,DriveThru,Corkage,Smoking,GoodForDancing,Music,BestNights,CoatCheck,BYOBCorkage,AcceptsInsurance,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,weekhour,environment,atmosphere,ambiance,books,noisy,noise,dessert,cake,tiramisu,food,drink,coffee,price,service,open,close,ceremony,bubble,boba,rainbow,taro,green_tea,oolong_tea,black_tea,red_tea,matcha,herbal,jasmine,taiwanese,Atmosphere_Rating,Food_Rating,Price_Rating,Service_Rating,Tea_Ingredients_Rating,Tea_Types_Rating,Overall,Atmosphere_Rating_n,Food_Rating_n,Price_Rating_n,Service_Rating_n,Tea_Ingredients_Rating_n,Tea_Types_Rating_n,environment_n,atmosphere_n,ambiance_n,books_n,noisy_n,noise_n,dessert_n,cake_n,tiramisu_n,food_n,drink_n,coffee_n,price_n,service_n,open_n,close_n,ceremony_n,bubble_n,boba_n,rainbow_n,taro_n,green_tea_n,oolong_tea_n,black_tea_n,red_tea_n,matcha_n,herbal_n,jasmine_n,taiwanese_n,environment_std,atmosphere_std,ambiance_std,books_std,noisy_std,noise_std,dessert_std,cake_std,tiramisu_std,food_std,drink_std,coffee_std,price_std,service_std,open_std,close_std,ceremony_std,bubble_std,boba_std,rainbow_std,taro_std,green_tea_std,oolong_tea_std,black_tea_std,red_tea_std,matcha_std,herbal_std,jasmine_std,taiwanese_std,Suggestions,strengths
10,24lSE7dbGZXSLOxBpq1nuQ,TMIX Tea & Dessert Bar,3432 Cambie Street,Vancouver,BC,V5Z 2W8,49.2545306,-123.1148788,3.5,64,0,"Bubble Tea, Desserts, Food, Coffee & Tea",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",None,free,FALSE,TRUE,None,None,FALSE,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15:0-23:0,15:0-23:0,15:0-23:0,15:0-23:0,15:0-0:0,13:0-0:0,13:0-23:0,62.0,4.900652,4.854237599999999,0.0,0.0,0.0,4.306521400000001,3.4201872000000004,3.697767,0.0,3.0017157,3.0379028,3.4613992999999996,2.9940843999999998,3.5311364999999997,4.0859947,3.2085047,0.0,3.4512494,3.2791487999999998,0.0,0.0,4.3711443,0.0,0.0,0.0,3.3081996,0.0,0.0,3.8056622000000004,4.8658412,3.01980925,2.9940843999999998,3.5311364999999997,3.445314897,3.667132168,3.587219736,4,36,13,25,87,31,1,3,0,0,0,1,27,8,0,18,18,6,13,25,5,2,0,84,3,0,0,10,0,0,0,20,0,0,1,0.0,0.08182278,0.0,0.0,0.0,0.0,0.88980424,1.1306213,0.0,0.8698431999999999,1.2162051999999999,1.1762141000000002,0.8137340999999999,1.2739658,0.27753022,0.0,0,1.0098052,0.923048,0.0,0.0,0.30234715,0.0,0.0,0.0,0.9800694,0.0,0.0,0.0,"Some people complained about your desserts. We found that your cake was worse than other shops. We suggest you pay attention on that. We found Food quality wasn't good. And drink quality wasn't good. Many people compalned the price. Consider lower the price? The service was one thing you need to take into account. We suggest you adjust your close hour. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? In terms of tea type, we found that the following tea types matcha tea was/were not good as other tea shops, we suggest you improve that part. We suggest you to open less hour in a week. Less than 8 hours a day might be great. ","In the tea type aspect, we found that the following tea types green tea was/were more popular than other shops! Has free WiFi is great for improving the rating of reviews, keep going! "
11,Afi8qhzzrot7GC4_51kB6Q,Mr. Mustache Tea & Dessert,"6125 Sussex Ave, Ste 110",Burnaby,BC,V5H 4G1,49.2291191,-122.9991509,4.0,59,1,"Bubble Tea, Desserts, Food, Coffee & Tea",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,None,None,None,None,TRUE,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,0:0-0:0,14:0-22:0,14:0-22:0,14:0-22:0,14:0-22:0,14:0-22:0,14:0-22:0,48.0,4.215953400000001,4.5392613,3.5514426,0.0,3.8857157,0.0,3.9983432,3.9767709000000004,4.454795400000001,3.8676765,3.4906013,3.907318,2.8050067000000003,3.342582,4.1649084,0.0,0.0,4.3316040000000005,4.569985,0.0,0.0,4.159593,0.0,4.753904299999999,0.0,4.068721,0.0,4.814751599999999,0.0,4.21147965,3.5259521,2.8050067000000003,3.342582,4.39119925,4.259438825,3.755943088,4,32,3,7,24,24,1,2,1,0,2,0,19,15,7,3,29,9,3,7,1,0,0,18,6,0,0,12,0,4,0,7,0,1,0,0.0,0.38525915,0.0,0.0,0.33023715,0.0,0.9773359,1.0630671,0.55587816,0.5862684,0.9684255999999999,0.8328460999999999,0.15841177,1.426246,0.0,0.0,0,0.43129894,0.49581072,0.0,0.0,0.75801414,0.0,0.03753663,0.0,1.2002258,0.0,0.0,0.0,Many people compalned the price. Consider lower the price? The service was one thing you need to take into account. ,"The drinks are way above the average. The food are very delicious. The desserts are great, many customers like your desserts. In terms of tea ingredients. Boba and bubble you made are popular. Has free WiFi is great for improving the rating of reviews, keep going! "
12,BlWrgrq8nRVvdQKO5_lzFQ,Banana Cafe,6543 SE Milwaukie Ave,Portland,OR,97222,45.47542572,-122.6493301,4.0,20,0,"Sandwiches, Restaurants, Vietnamese, Coffee & Tea, Food, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",FALSE,no,FALSE,None,None,TRUE,TRUE,None,None,TRUE,quiet,none,FALSE,FALSE,"{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: False}",FALSE,None,casual,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,12:0-17:0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3091612,4.486046,4.121249,0.0,4.8858004,0.0,4.509678,0.0,4.424046499999999,0.0,0.0,0.0,3.213808,0.0,4.590246,0.0,0.0,0.0,0.0,0.0,,3.701456133,,4.8858004,4.424046499999999,3.9020269999999995,4.228332508,0,6,0,4,5,2,0,0,0,0,0,0,0,0,0,4,2,5,0,4,0,2,0,5,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0586286,0.0904305,0.67937756,0.0,0.070702486,0.0,0.2922163,0,0.6139524000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"We found Food quality wasn't good. WiFi is an import factor to improve the ratings, consider have a free WiFi in store.","The drinks are way above the average. Services you provided are great, beyond the average. "
13,8xNY-EwTl6j1Wp4XcBZg8Q,Dumpling Daughter,37 Center St,Weston,MA,2493,42.366648,-71.300713,4.0,339,1,"Chinese, Bubble Tea, Food, Restaurants",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",None,no,TRUE,TRUE,None,TRUE,FALSE,TRUE,FALSE,TRUE,average,none,FALSE,FALSE,"{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}",TRUE,"{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}",casual,FALSE,FALSE,FALSE,FALSE,None,None,None,None,None,None,None,None,None,None,None,11:30-20:0,11:30-20:0,11:30-20:0,11:30-20:0,11:30-20:0,11:30-20:0,51.0,4.115731200000001,4.454424400000001,3.1755989,4.73656,0.0,0.0,4.35114,2.9156291000000003,0.0,3.5127325,2.8568432,4.351194400000001,2.919577,3.5154462,3.5055537000000005,3.6038900000000003,0.0,3.9166852999999997,3.8414550000000003,0.0,4.05809,3.2786142999999996,0.0,3.5286381,0.0,2.1729283,0.0,0.0,4.139448000000001,4.238122346,3.499658295,2.919577,3.5154462,3.918714045,4.0113487569999995,3.683811107,24,301,28,54,80,47,4,17,3,1,0,0,6,3,0,295,6,1,28,54,7,20,0,62,11,0,7,4,0,1,0,1,0,0,41,0.75027484,0.56390595,1.2383813999999997,0.0,0.0,0.0,0.42497656,1.108666,0.0,1.3114011,1.1598268999999999,0.0,0.9667813000000001,1.427062,1.2794988999999999,1.0870063,0,1.0172515,0.7032349,0.0,0.96501094,0.78351986,0.0,0.0,0.0,0.0,0.0,0.0,0.7499984000000001,"Seems like you need to work hard on improving your environment, ambiance etc. We found Food quality wasn't good. And drink quality wasn't good. Many people compalned the price. Consider lower the price? The service was one thing you need to take into account. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? In terms of tea type, we found that the following tea types green tea was/were not good as other tea shops, we suggest you improve that part. WiFi is an import factor to improve the ratings, consider have a free WiFi in store.","In terms of tea ingredients. Tora in the tea is delicious. In the tea type aspect, we found that the following tea types  was/were more popular than other shops! "
14,zsDxqwfCuu974o80QML9PA,Black Mill Tea,"4800 No. 3 Road, 157",Richmond,BC,V6X 4E8,49.17867115,-123.1355212,4.0,17,1,"Bubble Tea, Tea Rooms, Food, Coffee & Tea",FALSE,"{garage: True, street: False, validated: True, lot: False, valet: False}",TRUE,free,FALSE,TRUE,None,None,FALSE,TRUE,None,None,average,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9692101,0.0,2.6496227,1.3818537,0.0,0.0,0.0,3.4895787000000005,3.8220735,0.0,2.909871,4.7525673,0.0,0.0,0.0,2.927854,0.0,0.0,0.0,,2.9692101,2.6496227,1.3818537,3.5050845,3.536091767,2.8083725530000003,0,10,1,3,11,3,0,0,0,0,0,0,0,0,0,0,10,0,1,3,0,0,0,5,4,0,2,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2570183000000001,0.0,0.0,0.18518339,0.0,0.0,0,1.0427123,1.0687209999999998,0.0,0.6783581999999999,0.0,0.0,0.0,0.0,0.046928048,0.0,0.0,0.0,"And drink quality wasn't good. The service was one thing you need to take into account. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? The taro you made was not better than other shops, try to improve the taste of taro. In terms of tea type, we found that the following tea types matcha tea was/were not good as other tea shops, we suggest you improve that part. We suggest you to open less hour in a week. Less than 8 hours a day might be great. ","In the tea type aspect, we found that the following tea types  was/were more popular than other shops! Has free WiFi is great for improving the rating of reviews, keep going! "
15,9Ih-4eMu4qaOL0E05JrOwA,Kung Fu Tea,1916 Beacon St,Brighton,MA,2135,42.33658622,-71.14907933,4.0,97,1,"Juice Bars & Smoothies, Food, Coffee & Tea, Bubble Tea",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,TRUE,TRUE,None,TRUE,FALSE,None,FALSE,TRUE,average,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-17:0,11:0-21:0,11:0-21:0,66.0,0.0,0.0,2.5110547999999997,0.0,0.0,0.0,3.8780262000000003,0.0,0.0,3.3139398,3.2047925,4.1705494,4.1844025,3.4308145,2.6823992999999997,3.6748095000000003,0.0,3.9766263999999993,3.9331803,0.0,4.221185,4.079251,4.5041447,4.429158,0.0,4.079347,4.732354,4.8905087,0.0,2.5110547999999997,3.218435913,4.1844025,3.4308145,3.99228682,4.266883752,3.6006463810000002,1,24,1,25,132,33,0,0,1,0,0,0,1,0,0,3,21,6,1,25,4,4,0,47,65,0,20,14,3,8,0,5,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3787482,1.4129645,0.68211746,0.0,1.3386319,1.4843148000000002,1.4738475,0,1.0087204,1.1243364,0.0,1.0347021,1.1890513,0.47230867,0.5476234999999999,0.0,0.70907325,0.112137794,0.0,0.0,We found Food quality wasn't good. And drink quality wasn't good. The service was one thing you need to take into account. We suggest you change your open hour. We suggest you to open less hour in a week. Less than 8 hours a day might be great. ,"In terms of tea ingredients. Boba and bubble you made are popular. Tora in the tea is delicious. Has free WiFi is great for improving the rating of reviews, keep going! "
16,Kz1vH5Paf-7QdhmHwQUZlA,Yi Fang Taiwan Fruit Tea,9585 SW Washington Square Rd,Portland,OR,97223,45.45025510000001,-122.7813094,3.0,79,1,"Bubble Tea, Food, Coffee & Tea",TRUE,"{garage: True, street: True, validated: True, lot: False, valet: False}",TRUE,no,TRUE,TRUE,None,TRUE,FALSE,TRUE,TRUE,None,None,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,12:0-19:0,12:0-19:0,12:0-19:0,10:0-19:0,12:0-19:0,12:0-19:0,12:0-18:0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2314634,3.006837,4.7907147000000005,3.078826,2.9844904,3.5050447,0.0,0.0,3.5457980000000004,3.3401737000000002,0.0,3.4728559999999997,3.3768754,1.6772052,3.4062772000000003,0.0,0.0,3.2985384,0.0,4.729533,,3.016603365,3.078826,2.9844904,3.411884872,3.36351477,3.1710638810000003,0,69,9,21,74,27,0,0,0,0,0,0,0,0,0,3,66,1,9,21,7,0,0,20,45,0,9,8,2,14,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4705934999999999,1.2543169,0.0,1.2083848999999998,1.4560732,1.1070936000000002,0.0,0,1.3076014999999999,1.1878285,0.0,0.9028089,1.3825983999999998,0.38018095,1.0919598,0.0,0.0,0.0,0.0,0.14865970000000003,"We found Food quality wasn't good. And drink quality wasn't good. Many people compalned the price. Consider lower the price? The service was one thing you need to take into account. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? The taro you made was not better than other shops, try to improve the taste of taro. In terms of tea type, we found that the following tea types green tea, oolong tea, black tea was/were not good as other tea shops, we suggest you improve that part. WiFi is an import factor to improve the ratings, consider have a free WiFi in store.","In the tea type aspect, we found that the following tea types  was/were more popular than other shops! "
17,N6euK1sd4ktlpp1nFdORAQ,Hearty Teriyaki Newton,67 Crafts St,Newton,MA,2458,42.3551898,-71.20169770000001,4.5,77,1,"Japanese, Bubble Tea, Asian Fusion, Restaurants, Food",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,no,TRUE,TRUE,None,TRUE,None,TRUE,FALSE,TRUE,None,none,TRUE,FALSE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: True}",FALSE,"{dessert: False, latenight: False, lunch: True, dinner: False, brunch: False, breakfast: False}",casual,FALSE,TRUE,FALSE,None,FALSE,None,None,None,None,None,None,None,None,None,0:0-0:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,12:0-20:0,12:0-20:0,52.0,0.0,3.8434863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7582480000000005,4.195416000000001,0.0,3.4504786,4.2557480000000005,3.019096,4.211649400000001,0.0,4.0807557,4.5421004,0.0,4.734667,4.797979,0.0,0.0,0.0,3.5768497000000004,0.0,0.0,0.0,3.8434863,3.7663437039999996,3.4504786,4.2557480000000005,4.206790019,4.30952728,3.972062317,1,54,9,11,36,5,0,1,0,0,0,0,0,0,0,53,1,0,9,11,2,4,0,27,7,0,2,3,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3202087,0.0,0.0,1.1875813999999998,0.9989159,0.65023816,0.7090010999999999,0,1.0363626,0.31917572,0.0,0.062135458,0.13060671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"We suggest you change your open hour. In terms of tea type, we found that the following tea types matcha tea was/were not good as other tea shops, we suggest you improve that part. WiFi is an import factor to improve the ratings, consider have a free WiFi in store.","The food are very delicious. The price you set are reasonable, customers praise the price a lot. Services you provided are great, beyond the average. In terms of tea ingredients. Boba and bubble you made are popular. Tora in the tea is delicious. In the tea type aspect, we found that the following tea types green tea was/were more popular than other shops! "
18,D320XoWLX8GbN4Hh7mqflA,Boba Babes,309 E 1st St,Sanford,FL,32771,28.81167524,-81.26523904,4.0,20,0,"Restaurants, Desserts, Waffles, Bubble Tea, Cafes, Food, Coffee & Tea",TRUE,"{garage: False, street: True, validated: False, lot: True, valet: False}",FALSE,free,FALSE,TRUE,None,TRUE,TRUE,TRUE,TRUE,TRUE,quiet,none,TRUE,FALSE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}",None,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",casual,FALSE,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,None,None,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,32.0,4.8128785999999995,4.5537386,0.0,0.0,0.0,0.0,4.3913918,0.0,0.0,2.557611,2.9863042999999996,3.7678127,1.8960589,3.6177325,3.2960307999999996,0.0,0.0,4.737879799999999,3.5850155,0.0,0.0,0.0,0.0,1.998157,0.0,4.456539,4.7544956,0.0,0.0,4.640118599999999,2.94343497,1.8960589,3.6177325,3.614576123,3.91643265,3.438058957,3,10,3,8,39,4,1,2,0,0,0,0,1,0,0,1,9,1,3,8,2,0,0,1,38,0,0,0,0,1,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1610246000000002,0.0,0.5756064000000001,1.0595982,0.64300036,0.0,0,0.0,1.2591755,0.0,0.0,0.0,0.0,0.0,0.0,0.27615047,0.0,0.0,0.0,"And drink quality wasn't good. Many people compalned the price. Consider lower the price? We suggest you change your open hour. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? ","Services you provided are great, beyond the average. Has free WiFi is great for improving the rating of reviews, keep going! "
19,MqvMaY-0nmmZYf0B7tDBbQ,Boba Me,1520 Tremont St,Boston,MA,2120,42.33226,-71.0997542,4.5,50,1,"Vietnamese, Restaurants, Juice Bars & Smoothies, Food, Bubble Tea, Ice Cream & Frozen Yogurt",TRUE,None,TRUE,free,TRUE,TRUE,None,TRUE,None,TRUE,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,66.0,0.0,4.5902314,4.180463,0.0,0.0,0.0,3.4435596,0.0,0.0,0.0,3.4445078000000002,3.2173352000000004,4.416369400000001,4.152819999999999,3.3378942000000005,4.685577400000001,0.0,3.4745665,4.150933,0.0,3.3711934,4.4549093,4.5024805,0.0,0.0,4.591469999999999,0.0,0.0,0.0,4.453641933,3.4445078000000002,4.416369400000001,4.152819999999999,3.99052118,4.531790847,4.16494186,3,23,4,3,106,19,0,2,1,0,0,0,1,0,0,0,23,1,4,3,2,2,0,9,83,0,14,7,2,0,0,10,0,0,0,0.0,0.40976858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2880405000000001,0.0,0.4209852,0.99518174,1.2640354999999999,0.18016648,0,1.1962615,0.923163,0.0,1.2301048,0.39557588,0.33745503,0.0,0.0,0.6060281999999999,0.0,0.0,0.0,"We suggest you change your open hour. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? The taro you made was not better than other shops, try to improve the taste of taro. We suggest you to open less hour in a week. Less than 8 hours a day might be great. ","The drinks are way above the average. The price you set are reasonable, customers praise the price a lot. Services you provided are great, beyond the average. Has free WiFi is great for improving the rating of reviews, keep going! "
20,oJIcCCUr8KvJ-gR_WifOSg,Rollies,"79 S State St, Se A",Westerville,OH,43081,40.123875399999996,-82.9310382,3.5,36,0,"Food, Bubble Tea, Ice Cream & Frozen Yogurt",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",None,no,None,TRUE,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,70.0,3.47241,3.7904127,0.0,0.0,0.0,0.0,4.0187693,0.0,0.0,2.612545,4.8544087,0.0,2.752154,4.323693799999999,3.6367836000000002,0.0,0.0,3.4725851999999997,3.7951562000000005,0.0,3.5778701,3.04771,0.0,0.0,0.0,3.0971862999999997,0.0,0.0,0.0,3.710912025,3.3598329,2.752154,4.323693799999999,3.6271506280000003,3.07244815,3.474365251,4,3,3,7,25,2,1,3,0,0,0,0,2,0,0,2,1,0,3,7,6,0,0,11,11,0,3,1,0,0,0,1,0,0,0,0.0,0.54191124,0.0,0.0,0.0,0.0,0.1785096,0.0,0.0,0.587314,0.0,0.0,0.86538875,0.57934976,0.7059562,0.0,0,1.0872706,1.199792,0.0,1.4146965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"You need to improve your atmosphere. We found Food quality wasn't good. Many people compalned the price. Consider lower the price? In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? The taro you made was not better than other shops, try to improve the taste of taro. We suggest you to open less hour in a week. Less than 8 hours a day might be great. WiFi is an import factor to improve the ratings, consider have a free WiFi in store.","Services you provided are great, beyond the average. "
21,H1TOSeQyuK-edXGWIRgG5g,CoCo Fresh Tea & Juice,"8100 No 2 Road, Unit 140",Richmond,BC,V7C 5J9,49.154835,-123.15823,3.5,46,1,"Food, Taiwanese, Juice Bars & Smoothies, Restaurants, Coffee & Tea, Bubble Tea",TRUE,"{garage: None, street: None, validated: False, lot: None, valet: False}",None,free,FALSE,TRUE,None,None,FALSE,TRUE,None,TRUE,None,None,None,FALSE,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-23:0,11:0-18:0,11:0-23:0,11:0-23:0,11:0-23:30,11:0-23:30,11:0-23:0,80.0,0.0,4.111967,0.0,0.0,2.3840369999999997,0.0,0.0,0.0,0.0,0.0,3.5867946,4.398054599999999,3.4537685,2.8659902,3.7868474,1.1148691000000002,0.0,3.7959952000000006,3.4859512,0.0,3.5608044000000003,4.0863,0.0,1.5950897,0.0,3.0653037999999997,0.0,4.477482,0.0,4.111967,3.5867946,3.4537685,2.8659902,3.7197341689999996,3.50701689,3.54087856,1,23,6,13,45,10,0,1,0,0,1,0,0,0,0,0,23,1,6,13,3,1,0,32,5,0,8,3,0,1,0,4,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1717693,0.0,1.1993618000000001,1.198601,1.4735468999999999,0.0,0,1.1004089,0.7324463000000001,0.0,1.2519774,0.39956537,0.0,0.0,0.0,1.0914025,0.0,0.16657758,0.0,"The service was one thing you need to take into account. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? The taro you made was not better than other shops, try to improve the taste of taro. In terms of tea type, we found that the following tea types matcha tea was/were not good as other tea shops, we suggest you improve that part. We suggest you to open less hour in a week. Less than 8 hours a day might be great. ","The drinks are way above the average. The price you set are reasonable, customers praise the price a lot. In the tea type aspect, we found that the following tea types green tea, jasmine tea was/were more popular than other shops! Has free WiFi is great for improving the rating of reviews, keep going! "
22,qiYmiq9gTyynML1epKtW8A,OneZo Tapioca,4929 Kingsway,Burnaby,BC,V5H 2E5,49.226619,-122.993358,3.5,87,1,"Bubble Tea, Food",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",None,None,None,None,None,None,None,FALSE,None,TRUE,average,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-23:0,12:0-23:0,12:0-22:0,72.0,4.8641424,4.6646614,2.8708975,4.8275239999999995,0.0,0.0,3.7090151,0.0,0.0,3.6717758000000003,3.3567579,0.0,3.6187406,3.0941088,2.672326,4.1871656999999995,0.0,3.6856991999999997,3.4904773000000002,0.0,3.6846769999999998,3.5440426,4.2324532999999995,4.1221128,0.0,3.1301882,0.0,3.2616875,0.0,3.8176497000000005,3.371076895,3.6187406,3.0941088,3.6361325030000002,3.3493741139999997,3.481180435,4,66,10,16,95,43,1,1,2,1,0,0,3,0,0,3,63,0,10,16,3,2,0,48,24,0,23,5,2,4,0,23,0,9,0,0.0,0.0,0.6929729,0.0,0.0,0.0,0.6321411,0.0,0.0,0.76958156,1.0671111,0.0,0.614816,1.3072206,1.4808404,0.67697656,0,0.97376406,0.9297061,0.0,1.2343509,0.7877451999999999,0.6208887,0.6130646,0.0,1.1764641000000002,0.0,0.9493081,0.0,"You need to improve your ambiance. Some people complained about your desserts, we suggest pay more attention on your desserts. And drink quality wasn't good. The service was one thing you need to take into account. We suggest you change your open hour. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? The taro you made was not better than other shops, try to improve the taste of taro. In terms of tea type, we found that the following tea types green tea, matcha tea, jasmine tea was/were not good as other tea shops, we suggest you improve that part. We suggest you to open less hour in a week. Less than 8 hours a day might be great. ","The food are very delicious. The price you set are reasonable, customers praise the price a lot. In the tea type aspect, we found that the following tea types oolong tea, black tea was/were more popular than other shops! "
23,pm71rh0HCLTc3hXLw2vkRQ,Ez Freezy,11904 SE Division St,Portland,OR,97089,45.5041483,-122.5408966,4.0,50,1,"Bubble Tea, Ice Cream & Frozen Yogurt, Food",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,None,None,None,None,None,none,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,56.0,4.873537000000001,0.0,0.0,0.0,0.0,0.0,4.9709735,3.9575193,0.0,4.7591660000000005,0.0,0.0,2.7351353,3.5018800000000003,4.124382,3.5844676,0.0,0.0,4.2606325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.873537000000001,4.7591660000000005,2.7351353,3.5018800000000003,4.2606325,,4.02607016,1,1,3,9,1,0,1,0,0,0,0,0,1,4,0,1,0,0,3,9,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73344946,0.0,0.0,0.0,0.0,0.62768066,1.4950105,0.5764658,1.1316433000000001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Many people compalned the price. Consider lower the price? The service was one thing you need to take into account. ,"Has free WiFi is great for improving the rating of reviews, keep going! "
