,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,RestaurantsTakeOut,BusinessParking,RestaurantsDelivery,WiFi,Caters,BikeParking,RestaurantsPriceRange,BusinessAcceptsCreditCards,OutdoorSeating,WheelchairAccessible,DogsAllowed,GoodForKids,NoiseLevel,Alcohol,HasTV,RestaurantsReservations,Ambience,RestaurantsGoodForGroups,GoodForMeal,RestaurantsAttire,RestaurantsTableService,HappyHour,BusinessAcceptsBitcoin,ByAppointmentOnly,BYOB,DriveThru,Corkage,Smoking,GoodForDancing,Music,BestNights,CoatCheck,BYOBCorkage,AcceptsInsurance,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,weekhour
590,GkEWIPb7y0kGbiOZ2ta7bg,Pims Cart Honey Toast N Tea,8064 SE 17th Ave,Portland,OR,97205,45.4648091,-122.6467,4,146,1,"Cafes, Coffee & Tea, Ice Cream & Frozen Yogurt, Bubble Tea, Thai, Food, Desserts, Asian Fusion, Comfort Food, Shaved Ice, Restaurants",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,no,TRUE,TRUE,None,TRUE,TRUE,TRUE,TRUE,TRUE,average,none,FALSE,TRUE,None,None,None,None,FALSE,TRUE,FALSE,FALSE,None,TRUE,None,None,None,None,None,None,None,None,12:0-21:0,12:0-22:0,None,10:30-21:0,16:30-21:0,16:30-21:0,12:0-21:0,47.5
591,ejS7LVmgvs2dQ3BZhxPIdw,Bubble Waffle Cafe,145-10090 152 Street,Surrey,BC,V3R 8X8,49.1857466,-122.8008252,2.5,40,1,"Restaurants, Tea Rooms, Cafes, Bubble Tea, Noodles, Chinese, Food, Waffles",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",FALSE,free,FALSE,TRUE,None,None,FALSE,TRUE,FALSE,TRUE,average,none,FALSE,TRUE,"{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False}",TRUE,"{dessert: True, latenight: False, lunch: False, dinner: True, brunch: False, breakfast: False}",casual,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-21:0,None,11:0-21:0,11:0-21:0,12:0-23:45,12:0-23:45,11:0-21:0,63.5
592,rw4KG1ptCRtsgGhHowaCLw,Moii Cafe,505 West Pender Street,Vancouver,BC,V6B 1V5,49.2835792,-123.1128316,4,11,0,"Creperies, Restaurants, Food, Desserts, Coffee & Tea, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",FALSE,free,FALSE,FALSE,None,None,FALSE,None,None,TRUE,quiet,none,FALSE,FALSE,"{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False}",TRUE,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",casual,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,49
593,2EG0AMfqf0iYqPoYWit_FQ,Shi Miao Dao,5 Brook St,Quincy,MA,2170,42.266329,-71.0207966,4,17,1,"Restaurants, Noodles, Food, Chinese, Bubble Tea",TRUE,Noparking,TRUE,free,None,None,None,TRUE,None,TRUE,None,None,None,none,None,None,None,None,None,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,73.5
594,HoUBlg7kWjnNnHXlfA75-Q,Fresh Cup Frozen Yogurt,"13000 N Ih 35, Bldg 11, Ste 116",Austin,TX,78753,30.41084358,-97.676623,3,81,1,"Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Coffee & Tea, Bubble Tea, Food",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,free,FALSE,FALSE,None,TRUE,None,TRUE,FALSE,None,None,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,12:0-20:30,12:0-20:30,12:0-20:30,12:0-19:45,12:0-20:30,13:0-20:30,49.25
595,U-gFbZp-YRMvm1oMRSj2vQ,Evy Tea,1 Monument Ave,Boston,MA,2129,42.37378677,-71.06242363,5,10,0,"Breweries, Coffee & Tea, Wholesalers, Bubble Tea, Food, Professional Services",TRUE,None,None,free,TRUE,TRUE,None,FALSE,FALSE,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,54
596,_VuS3owUXYOZosCbM-w9fw,Simply Pho House,"12918 Shops Pkwy, Ste 300",Bee Cave,TX,78738,30.30738318,-97.9449967,3.5,241,1,"Bubble Tea, Food, Vietnamese, Juice Bars & Smoothies, Asian Fusion, Restaurants",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",FALSE,free,FALSE,TRUE,None,TRUE,FALSE,TRUE,FALSE,TRUE,average,beer_and_wine,TRUE,FALSE,"{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}",TRUE,"{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}",casual,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,11:0-20:45,11:0-20:45,11:0-20:45,11:0-21:45,11:0-21:45,12:0-20:45,59.5
597,W2S_pkqkcVIoRQx42HDduw,22 Below,1728 SW Jefferson St,Portland,OR,97201,45.51770984,-122.6921554,3.5,129,1,"Food, Desserts, Cafes, Restaurants, Bubble Tea, Ice Cream & Frozen Yogurt",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",None,no,TRUE,TRUE,None,TRUE,None,TRUE,FALSE,TRUE,None,None,None,None,None,None,None,None,None,None,None,FALSE,None,FALSE,None,None,None,None,None,None,None,None,0:0-0:0,15:0-21:0,15:0-21:0,15:0-21:0,15:0-22:0,12:0-22:0,12:0-21:0,44
598,hMRPV_3yCD80LxhPNuSVjw,22 Below,"16200 SW Pacific Hwy, Ste Q2",Tigard,OR,97224,45.40298626,-122.7960544,3,29,1,"Bubble Tea, Ice Cream & Frozen Yogurt, Food",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,None,TRUE,TRUE,None,TRUE,None,TRUE,FALSE,None,average,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,14:0-20:0,14:0-20:0,14:0-20:0,14:0-20:0,14:0-21:0,13:0-21:0,13:0-21:0,47
599,FanEYXYDnz2KqoMFZ_xA0Q,Gen bobabee & coffee house,"10901 N Lamar Blvd, Ste A 104",Austin,TX,78753,30.37816257,-97.68759735,4.5,30,1,"Juice Bars & Smoothies, Coffee & Tea, Bubble Tea, Food",TRUE,Noparking,TRUE,free,FALSE,TRUE,None,TRUE,FALSE,TRUE,TRUE,None,None,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,10:0-20:30,10:0-20:30,10:0-20:30,10:0-20:30,10:0-20:30,10:0-20:30,10:0-20:30,73.5
600,sddHH7dBc9DsUNNV6N-2Tg,Infini Tea,686 Seymour Street,Vancouver,BC,V6B 3K3,49.2820402,-123.1166218,4,62,1,"Juice Bars & Smoothies, Food, Bubble Tea, Coffee & Tea, Desserts, Tea Rooms",TRUE,"{garage: None, street: True, validated: False, lot: False, valet: False}",None,free,TRUE,FALSE,None,None,None,FALSE,FALSE,TRUE,average,None,None,None,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,None,None,47.5
601,jtXX2PeLlLq8hFAbIfFrTg,Ms Teas Bento,"10376 East Colonial Dr, Ste 126",Union Park,FL,32817,28.5687138,-81.2354042,5,50,1,"Restaurants, Bubble Tea, Asian Fusion, Taiwanese, Food",TRUE,"{garage: False, street: True, validated: False, lot: True, valet: False}",TRUE,free,TRUE,None,None,TRUE,TRUE,TRUE,TRUE,None,quiet,none,TRUE,None,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}",None,None,None,TRUE,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,11:30-21:30,11:30-21:30,11:30-21:30,11:30-20:0,11:30-21:30,11:30-21:30,12:0-21:30,68
602,ZtEb_YGo2X7Ze5x5JEHFmg,Boba Time Cafe,101-6888 Royal Oak Avenue,Burnaby,BC,V5J 4J2,49.221257,-122.988502,4,10,1,"Coffee & Tea, Sandwiches, Restaurants, Cafes, Food, Bubble Tea, Desserts",TRUE,Noparking,FALSE,free,TRUE,TRUE,None,None,TRUE,TRUE,None,None,None,none,FALSE,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,13:0-21:0,None,15:0-21:0,15:0-21:0,13:0-21:0,13:0-21:0,13:0-21:0,44
603,V91nfdzskFbwaMEwAYuXkg,Sushi at Tea-mo,"4000 No. 3 Road, Unit 1095",Richmond,BC,V6X 0J1,49.1843006,-123.1358871,4,7,0,"Bubble Tea, Restaurants, Food, Sushi Bars",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",TRUE,None,None,None,None,None,None,None,None,None,None,None,None,FALSE,"{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-19:0,11:0-19:0,11:0-19:0,11:0-21:0,11:0-21:0,11:0-21:0,None,54
604,VyXdT53yEAz9J6MPofT8Lg,Little Bean Bubble Tea House,1055 3700 No.3 Road,Richmond,BC,V6X 3X2,49.18603363,-123.1338535,3,20,1,"Bubble Tea, Coffee & Tea, Specialty Food, Juice Bars & Smoothies, Food, Tea Rooms",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",None,no,None,TRUE,None,FALSE,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,70
605,7IeUuWgIuo1Z-lqvI2zgkA,Angelove Bubble Tea,2228 E Hastings St,Vancouver,BC,V5L 1V4,49.2810373,-123.0591753,4.5,6,1,"Food, Bubble Tea, Coffee & Tea",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",None,free,FALSE,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-19:30,11:0-19:30,11:0-19:30,11:0-19:30,11:0-19:30,11:0-18:30,None,50
606,qA6GNRK29Rw3iDCG0ggWhA,Boston Bakery & Cafe,"1525 E Colonial Dr, Ste 5",Orlando,FL,32803,28.553334,-81.3606943,4,114,1,"Food, Restaurants, Vietnamese, Bakeries, Bubble Tea, Coffee & Tea, Sandwiches",FALSE,"{garage: False, street: True, validated: False, lot: False, valet: False}",FALSE,free,FALSE,FALSE,None,TRUE,FALSE,TRUE,None,TRUE,average,none,TRUE,FALSE,"{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}",FALSE,"{dessert: False, latenight: False, lunch: True, dinner: False, brunch: False, breakfast: False}",casual,TRUE,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,None,9:0-18:0,9:0-18:0,54
607,uKkaQjs8LMaqg9tiPT0EQw,Zero Degrees,5282 W Colonial Dr,Orlando,FL,32808,28.551171,-81.452793,3.5,331,1,"Bubble Tea, Food, Coffee & Tea",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,free,FALSE,FALSE,None,TRUE,TRUE,TRUE,FALSE,TRUE,average,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,63
608,LWbubXwD-N9fJqTbmq0P7w,Vivi Bubble Tea,2408 N High St,Columbus,OH,43202,40.01143,-83.01016,4.5,50,1,"Coffee & Tea, Food, Juice Bars & Smoothies, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,FALSE,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:30,11:0-22:30,12:0-22:0,77
609,U-zPjUwrtndJQC0VYIC92g,Minhs Cafe,"12221 Riata Trace Pkwy, Ste 190",Austin,TX,78727,30.428659,-97.7502008,3.5,194,1,"Vietnamese, Chinese, Bubble Tea, Restaurants, Food",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,free,TRUE,TRUE,None,TRUE,TRUE,None,None,TRUE,average,none,TRUE,TRUE,"{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}",TRUE,"{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}",casual,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,11:0-21:0,11:30-21:0,39.5
610,rN7CPGYPgzJZMpHeggA_vw,DrinkStir,99 North St,Salem,MA,1970,42.5260227,-70.900691,4,42,1,"Bubble Tea, Food, Chinese, Desserts, Restaurants",None,"{garage: False, street: False, validated: False, lot: False, valet: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}",None,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-22:0,None,12:0-22:0,12:0-22:0,12:0-23:0,12:0-23:0,12:0-22:0,62
611,9vFMCKm4TYuA5z5U2IjSQg,Bon Baguette,"14622 SE Sunnyside Rd, Ste 14618",Happy Valley,OR,97015,45.42412202,-122.5131403,4,86,1,"Coffee & Tea, Bubble Tea, Vietnamese, Food, Sandwiches, Restaurants",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,free,TRUE,TRUE,None,TRUE,None,TRUE,TRUE,TRUE,average,none,TRUE,FALSE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: True}",TRUE,"{dessert: False, latenight: False, lunch: True, dinner: False, brunch: True, breakfast: False}",casual,FALSE,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-18:0,64
612,hJhn47v6jBfjWFgCDi7TVQ,YiFang Taiwan Fruit Tea,6049 Fraser St,Vancouver,BC,V5W 2Z8,49.2296652,-123.0909506,4,11,1,"Bubble Tea, Food",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",TRUE,None,FALSE,TRUE,None,None,None,TRUE,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13:0-21:0,13:0-21:0,11:30-19:0,13:0-21:0,13:0-21:0,13:0-21:0,13:0-21:0,55.5
613,4nJvpvHzF8mZaqDtSRHlNw,Pho Nom,1700 W Parmer Ln,Austin,TX,78727,30.41265314,-97.68671315,4,19,0,"Sandwiches, Vietnamese, Bubble Tea, Food, Restaurants",TRUE,Noparking,FALSE,no,TRUE,TRUE,None,TRUE,FALSE,TRUE,None,TRUE,None,None,TRUE,FALSE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}",TRUE,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",casual,FALSE,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,11:0-17:30,11:0-17:30,11:0-17:30,11:0-17:30,11:0-20:0,11:0-20:0,11:0-20:0,53
614,LtbNvJ1O-tSCQelpuvqDYw,Braganza Pearl Tea,2000 SE 85th Ave,Happy Valley,OR,97086,45.435725,-122.571973,4.5,51,1,"Food, Bubble Tea, Coffee & Tea, Juice Bars & Smoothies",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",None,free,FALSE,TRUE,None,TRUE,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,11:0-19:0,74
615,3FFnm-wYFCx5kN-AmXgOaQ,Shaka Shaka Tea House,4038 N Goldenrod Rd,Winter Park,FL,32792,28.5993713,-81.288274,5,164,1,"Food, Specialty Food, Bars, Juice Bars & Smoothies, Health Markets, Bubble Tea, Coffee & Tea, Nightlife, Restaurants, Vegetarian",TRUE,"{garage: False, street: None, validated: False, lot: False, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,TRUE,TRUE,FALSE,TRUE,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,77
616,Ve_0pN80GjqfQM1mp1V0Zg,Pho-Real,"2910 Maguire Rd, Ste 1006",Ocoee,FL,34761,28.5290049,-81.5412287,4,177,0,"Vietnamese, Restaurants, Specialty Food, Bubble Tea, Food, Ethnic Food",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",FALSE,free,TRUE,TRUE,None,TRUE,TRUE,None,None,TRUE,quiet,beer_and_wine,TRUE,FALSE,"{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}",TRUE,"{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}",casual,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-20:0,11:0-20:0,11:0-20:0,11:0-21:0,11:0-21:0,11:0-17:0,53
617,SwW--js1LO5JeQnCE9MsyQ,Paris Banh Mi Cafe Bakery,1021 E Colonial Dr,Orlando,FL,32803,28.5534708,-81.3656776,4.5,176,1,"Bakeries, Cafes, Sandwiches, Food, Vietnamese, Restaurants, Desserts, Fast Food, Bubble Tea, Custom Cakes",TRUE,"{garage: False, street: True, validated: False, lot: True, valet: False}",TRUE,free,None,None,None,TRUE,None,None,FALSE,None,average,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9:0-15:0,9:0-15:0,8:0-20:0,9:0-15:0,9:0-15:0,9:0-15:0,9:0-15:0,48
618,JQQaXCA9BFpeD_od5lLXTA,Karma Cafe,"8220 SE Harrison St, Ste 3",Portland,OR,97216,45.5082178,-122.5784607,4,85,0,"Coffee & Tea, Food, Bubble Tea, Juice Bars & Smoothies, Restaurants",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",None,free,FALSE,TRUE,None,TRUE,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8:30-21:0,8:30-21:0,8:30-21:0,8:30-21:0,8:30-21:0,9:0-21:0,9:0-20:0,85.5
619,VR0_Bt8GXcdFKzVF425bCQ,Viiza,"1000 Northside Dr NW, Ste 900",Atlanta,GA,30318,33.78214,-84.407906,4,27,0,"Bubble Tea, Salad, Restaurants, Ice Cream & Frozen Yogurt, Pizza, Food",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",FALSE,free,None,TRUE,None,TRUE,TRUE,None,None,TRUE,average,none,TRUE,FALSE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: True, upscale: False, classy: False, casual: True}",TRUE,"{dessert: True, latenight: False, lunch: True, dinner: False, brunch: True, breakfast: False}",casual,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,12:0-22:0,78
620,X7sjE269o8nwHRDIUtuNXg,Tbaar Chinatown,32 Kneeland St,Boston,MA,2111,42.350857,-71.061823,4,50,1,"Desserts, Food, Juice Bars & Smoothies, Bubble Tea",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,TRUE,TRUE,None,TRUE,None,TRUE,TRUE,None,average,None,None,None,None,None,None,None,None,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,70
621,ZdqxvNeK3Wg4GvG9nextDw,Sharetea,7902 NE 6th Ave,Vancouver,WA,98665,45.6796943,-122.6673761,4.5,29,1,"Coffee & Tea, Food, Juice Bars & Smoothies, Bubble Tea",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,TRUE,None,None,TRUE,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-20:30,12:0-20:30,12:0-20:30,12:0-20:30,12:0-20:30,11:0-18:0,12:0-20:30,58
622,GQJVYOVGU2TuGx72Hs7BBw,PTEA,65 Billings Rd,Quincy,MA,2171,42.2738966,-71.0244306,4,41,1,"Bubble Tea, Food",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,None,TRUE,TRUE,None,TRUE,None,TRUE,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,49
623,b3pIGHFgjtP2E4ZHB9a6nw,I-CE-NY at Boston,217 Newbury St,Boston,MA,2216,42.35005575,-71.0813555,4,91,1,"Asian Fusion, Thai, Ice Cream & Frozen Yogurt, Desserts, Coffee & Tea, Food, Restaurants, Bubble Tea, Juice Bars & Smoothies, Vegan",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,TRUE,FALSE,None,TRUE,None,TRUE,FALSE,TRUE,average,None,None,None,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,0:0-0:0,16:0-21:30,16:0-21:30,16:0-21:30,16:0-21:30,14:0-21:30,14:0-21:30,37
624,Phqwjk7x11WMAd-rVGbY0A,Cocos Cafe,1910 Guadalupe St,Austin,TX,78705,30.28255033,-97.74229628,3.5,407,1,"Thai, Coffee & Tea, Taiwanese, Food, Restaurants, Bubble Tea",TRUE,"{garage: False, street: True, validated: False, lot: True, valet: False}",TRUE,free,TRUE,TRUE,None,TRUE,TRUE,TRUE,None,TRUE,average,none,FALSE,FALSE,"{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}",TRUE,"{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}",casual,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,0:0-0:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,54
625,YXn-v78Ji6tWkH-PK3h5gg,Infusions Tea Spa,110 Brighton Ave,Allston,MA,2134,42.3527178,-71.1303281,4,233,0,"Food, Tea Rooms, Coffee & Tea, Restaurants, Bubble Tea",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",None,free,None,TRUE,None,TRUE,FALSE,None,None,TRUE,None,None,None,None,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0,77
626,a1u0cDv8YSRIrCXAl9izgQ,Braganza Tea,"9585 SW Washington Sq Rd, Ste 9633",Portland,OR,97223,45.450351,-122.780244,4,54,1,"Bubble Tea, Juice Bars & Smoothies, Coffee & Tea, Food",TRUE,"{garage: True, street: False, validated: False, lot: False, valet: False}",None,free,FALSE,FALSE,None,TRUE,FALSE,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-19:0,75
627,ZfUrvVcBtu2ZGuXHkh1HvQ,L & M Asian Express,"315 NE 192nd Ave, Ste 306",Camas,WA,98607,45.6245443,-122.4756061,4,21,1,"Restaurants, Asian Fusion, Bubble Tea, Food, Noodles, Chinese",TRUE,"{garage: True, street: False, validated: True, lot: False, valet: False}",TRUE,free,TRUE,None,None,TRUE,None,None,None,None,None,none,TRUE,None,None,None,None,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:30-21:0,11:30-21:0,69
628,bVmFA3NT9E6QXz9lZI7-sQ,Kung Fu Tea,"1121 Broadway, Ste 102",Boulder,CO,80302,40.0077407,-105.275408,4,51,1,"Bubble Tea, Coffee & Tea, Juice Bars & Smoothies, Cafes, Restaurants, Food",TRUE,"{garage: True, street: True, validated: False, lot: True, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,FALSE,None,None,TRUE,average,None,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-21:0,72
629,V_xc-kbtdqhzWQcOluzKDw,Pho King - Decatur,"319 W Ponce De Leon Ave, Ste 40",Decatur,GA,30030,33.77574768,-84.30049192,3.5,35,1,"Food, Restaurants, Coffee & Tea, Soup, Vietnamese, Bubble Tea",TRUE,"{garage: False, street: True, validated: True, lot: False, valet: False}",TRUE,free,None,None,None,None,None,None,None,None,None,None,TRUE,TRUE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}",None,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-21:0,76
630,Ebu8VPDeehcRbxzaDN5fDg,Charisma Cafe & Dessert House,"181 Keefer Place, Unit 101",Vancouver,BC,V6B 6C1,49.2800759,-123.1083327,4,40,1,"Bubble Tea, Food, Restaurants, Desserts, Cafes, Soup",TRUE,"{garage: False, street: True, validated: False, lot: True, valet: False}",TRUE,free,TRUE,FALSE,None,None,TRUE,TRUE,FALSE,TRUE,quiet,none,TRUE,TRUE,"{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}",TRUE,"{dessert: True, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",casual,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-20:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-23:0,12:0-23:0,12:0-18:0,68
631,EfY85ruGuo6i8oo0v2dBTw,Pho Ton 1,6000 NE 4th Plain Blvd,Vancouver,WA,98661,45.6433549,-122.6102525,4.5,172,1,"Vietnamese, Restaurants, Bubble Tea, Food",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",None,no,TRUE,FALSE,None,TRUE,FALSE,TRUE,FALSE,TRUE,average,beer_and_wine,FALSE,FALSE,"{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}",TRUE,"{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}",casual,TRUE,FALSE,None,None,FALSE,None,FALSE,None,None,None,None,None,None,None,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-17:0,None,52
